householdID,hhexp,hhexp_food,hhexp_med,hhexp_covidprev,ends_meet
0304762250,5000,1000,3000,2000,2
0304762030,2500,200,0,0,4
0304762180,5000,1000,3000,1500,3
0304761130,1000,100,0,-1,2
0304761280,200,20,2000,0,3
0304761140,700,150,151800,-1,2
0304761340,3000,1000,0,100,2
0304761240,2000,700,200,40,3
0304761200,5000,200,20000,500,3
0304761010,1200,300,3000,-1,1
0304761050,5000,380,-1,300,3
0304761160,1700,500,0,50,2
0304761180,3000,150,7060,520,2
0304761270,2500,300,800,50,2
0304761110,500,150,0,50,1
0304761120,3000,600,31000,0,3
0304761170,5000,700,52000,20,4
0304761070,3000,550,0,0,3
0304761060,1000,1500,0,600,3
0304761210,800,150,-1,50,3
0304761230,800,100,600,0,3
0304761020,2000,300,0,30,3
0304761300,2500,280,1500,250,3
0304761150,1000,250,0,200,2
0304761360,15000,580,30000,188,2
0304761040,500,0,100,30,2
0304761090,300,100,2140,0,2
0304761250,1000,200,50000,200,2
0304761030,2670,466,2400,300,4
0304761100,200,60,1000,-1,1
0304761320,3000,100,0,400,3
0304761380,3000,300,1000,0,3
0304761220,3500,200,100,0,2
0304761190,300,100,0,10,2
0304761350,10000,300,15000,500,3
0304761370,995,995,0,0,2
0304761310,8700,4000,12392,1360,2
0304761290,1600,500,0,0,2
0346763270,2000,200,3000,200,3
0346763310,1500,100,3888,0,2
0346763180,1000,100,5000,0,3
0346763070,800,50,1000,120,2
0346763290,2000,22,1000,100,2
0346763020,3500,800,5000,200,3
0346763170,500,70,0,0,1
0346763120,2000,300,0,-1,3
0346763160,3000,50,7000,0,1
0346763320,3000,600,4000,0,2
0346763080,2000,200,1000,0,3
0346763190,1000,150,3200,20,1
0346763010,2000,500,0,200,2
0346763050,800,500,12000,5,2
0346763330,6000,300,0,0,3
0346763220,2000,400,0,40,1
0346763200,2000,120,600,65,3
0346763280,1200,150,2500,50,2
0346763130,500,300,20000,0,3
0346763240,800,100,-1,0,3
0346763230,1200,10,0,125,2
0346763040,3000,100,1000,100,1
0346763090,1000,30,21600,1600,1
0346763250,500,75,1000,0,2
0346763150,2000,200,51000,50,2
0346763260,600,120,0,10,2
0346763030,300,100,177600,20,2
0346762060,3000,700,55000,100,2
0346762030,300,100,0,0,3
0346762260,3000,300,10000,100,3
0346762180,200,20,20,0,2
0346762270,5000,1300,0,400,2
0346762020,5000,500,5000,200,3
0346762090,800,200,600,50,3
0346762160,500,0,4000,-1,1
0346762230,500,100,100,300,3
0346762120,3000,200,3000,30,3
0346762280,10000,600,1000,1000,2
0346762210,1000,140,0,20,3
0346762100,6000,1000,60000,0,4
0346762070,1500,500,-1,-1,2
0346762330,5000,500,1000,2000,1
0346762170,2000,300,500,70,2
0346762140,500,0,30,0,3
0346762190,1500,350,12000,0,2
0346762040,1000,1500,600,60,3
0346762010,1000,50,0,130,2
0346762320,4000,550,3000,0,2
0346762300,2500,300,2500,-1,2
0346762150,4000,1000,5000,1000,3
0346762220,1500,350,4200,-1,2
0346762200,800,200,200,0,2
0346762110,500,50,0,0,1
0346762130,3300,1,15000,-1,2
0346762080,2000,1,25000,50,3
0346762240,1500,300,2000,200,3
0346762290,2000,1000,3000,100,2
0346762250,400,50,-1,-1,2
0346761190,1000,200,8000,50,3
0346761110,2000,200,8600,20,2
0346761220,1500,250,2000,200,2
0346761050,550,150,-1,0,2
0346761080,2600,500,12000,30,2
0346761040,2000,300,8000,100,2
0346761160,2000,300,0,50,3
0346761170,1500,500,360,0,2
0346761060,250,30,3000,0,2
0346761260,1000,150,0,26,3
0346761010,800,150,400,0,4
0346761250,3000,280,5000,80,2
0346761210,800,30,0,0,2
0346761180,3000,600,8000,100,2
0346761200,150,120,1000,-1,1
0346761030,1000,200,200,0,3
0346761020,100,0,1000,0,2
0346761230,16000,500,200,100,2
0346761070,3000,300,5000,300,2
0346761090,6500,420,200,50,1
0346761100,5000,800,-1,-1,2
0346761140,1500,60,0,550,3
0740043060,3500,450,10000,600,2
0740043030,4500,200,15000,0,3
0740043130,2200,350,13000,1580,2
0740043210,1,500,-1,-1,3
0740043050,2500,500,3500,100,3
0740043100,3000,450,1200,200,2
0740043230,500,500,0,-1,2
0740043040,12000,1600,14000,1000,3
0740043110,4000,500,25000,600,3
0740041200,5000,770,0,320,2
0740041250,5000,1000,0,260,3
0740041110,7500,1000,35000,1000,1
0740041180,5000,400,38000,-1,3
0740041310,3000,700,5500,400,2
0740041210,2000,380,4000,1000,3
0740041320,3000,420,0,200,2
0740041170,550,400,0,0,3
0740041060,5000,600,0,100,3
0740041010,4000,1000,0,0,2
0740041070,3000,300,0,1000,3
0740041050,5000,700,10000,100,3
0740041090,12500,550,0,250,2
0740041230,2000,500,0,-1,2
0740041290,3000,700,10000,1000,1
0740041100,20000,3500,10000,3000,2
0740041160,6000,400,5000,500,3
0740041120,4000,400,2600,0,2
0740042120,2250,280,55500,100,2
0740042170,3000,1050,0,200,2
0740042200,1000,180,0,0,3
0740042140,5000,350,0,100,2
0740042030,3500,0,-1,20,3
0740042220,2000,300,15000,200,4
0740042180,3000,200,1000,200,4
0740042070,1000,500,-1,0,3
0740042090,4000,1500,1500,300,2
0740042240,4000,600,10000,500,2
0740042130,3000,800,0,100,3
0740042060,3000,300,0,0,3
0740042260,3000,800,0,200,3
0740042290,3000,70,20000,500,2
0740042080,3000,400,-1,0,3
0740042210,3200,250,0,160,2
0740042230,4000,800,13000,300,3
0740042010,1500,250,0,0,2
0740042020,2500,500,-1,-1,3
0740042050,3500,500,33200,100,3
0740042040,3000,500,7000,0,3
0740571150,5000,550,0,-1,2
0740571100,12000,1200,13000,2000,3
0740571230,10000,500,4000,200,4
0740571140,13570,1300,0,550,3
0740571040,1205,200,0,0,3
0740571170,3500,600,0,560,3
0740571070,3000,500,-1,300,2
0740571050,700,80,5000,0,3
0740571240,3000,2000,20000,2000,3
0740571180,5000,1000,1500,1700,3
0740571190,4000,1000,49000,-1,2
0740571210,4800,1200,0,100,2
0740571160,4000,310,7900,630,3
0740573110,1000,30,0,0,3
0740573120,5000,300,0,20,3
0740573060,5000,300,0,370,4
0740573190,3000,500,500,500,2
0740573080,2000,400,5000,0,4
0740573260,3500,1000,11500,200,1
0740573220,1200,0,200,200,1
0740573290,12000,1000,1000,500,3
0740573280,4000,500,500,50,3
0740573030,3000,1000,0,200,4
0740573031,3000,300,0,300,3
0740573020,4300,1700,0,500,3
0740572030,800,100,13000,0,3
0740572060,5000,1200,0,250,3
0740572250,745,700,0,500,3
0740572160,1595,200,0,0,2
0740572040,3900,595,0,800,3
0740572080,4200,400,200,300,3
0740572050,1500,300,1600,0,2
0740572011,3000,200,200,100,3
0740572130,2000,300,0,400,2
0740572070,3200,260,1600,1200,2
0740572240,4500,1000,0,500,4
0740572110,3000,700,0,200,2
0740572230,450,80,3000,-1,3
0740572100,2800,500,2000,1000,3
0740572210,3000,300,2000,270,2
0740572090,1200,250,6000,-1,3
0740572150,5000,550,85000,300,2
0740572140,15000,500,3000,400,4
0740572120,3000,200,2500,200,2
0740572170,2500,500,63000,100,2
0740572180,2000,500,0,60,3
0740022220,500,200,3300,200,1
0740022080,1000,200,1,0,3
0740022040,1000,100,2000,50,2
0740022190,600,500,200,30,3
0740022130,2500,10,1440,150,2
0740022180,6000,700,0,400,3
0740022090,1500,200,12000,50,3
0740022150,70,0,0,0,3
0740022020,500,300,7000,75,2
0740022060,2000,420,5000,800,2
0740022120,450,40,2400,40,3
0740022100,700,20,166000,-1,2
0740022110,400,50,0,0,3
0740022210,300,0,3000,0,2
0740022050,1000,100,0,0,3
0740022070,300,100,0,0,3
0740022140,1500,300,2000,100,3
0740022010,1000,150,0,-1,3
0740022170,600,65,5000,150,3
0740022160,5000,100,1000,200,3
0740022030,2000,300,40000,-1,1
0740023200,600,300,30000,200,1
0740023070,4660,300,12000,300,1
0740023050,900,100,200,200,3
0740023180,2000,300,20000,0,2
0740023030,600,50,0,0,3
0740023020,250,80,1400,-1,1
0740023120,2000,84,-1,-1,3
0740023170,4000,400,12000,500,2
0740023130,3500,200,4000,0,2
0740023060,3000,200,0,100,3
0740023040,200,100,0,0,3
0740023160,1500,200,300,60,2
0740023140,2200,120,0,0,2
0740023100,11000,600,10000,0,1
0740023010,600,100,200,40,4
0740023150,2500,100,5000,600,2
0740021260,1000,200,0,0,3
0740021010,2000,100,-1,0,1
0740021150,680,65,2400,400,3
0740021060,3000,0,0,300,2
0740021040,3500,300,0,800,3
0740021050,900,300,6000,0,2
0740021070,4000,400,960,0,3
0740021020,3500,300,2000,100,2
0740021220,300,50,2000,100,2
0740021230,3000,500,7000,300,2
0740021080,3000,60,1000,100,3
0740021030,8000,350,1000,300,2
0740021180,1000,20,-1,0,3
0740021160,1500,150,0,0,2
0740021110,800,350,0,0,1
0740021210,300,100,0,0,4
0740021100,4000,300,200,0,2
0740021120,4000,1000,10100,200,2
0740021200,2000,0,-1,100,3
0740021090,1200,140,10000,130,2
0740021130,3000,300,0,0,3
0740021250,400,100,15,0,3
0724281250,3000,420,5500,0,2
0724281240,4000,230,6000,200,1
0724281220,3000,350,600,200,3
0724281110,4000,350,0,500,2
0724281020,2500,200,6000,0,3
0724281070,2000,0,0,0,3
0724281040,2500,210,2500,500,3
0724281100,4000,500,2000,0,4
0724281260,2300,350,500,100,2
0724281270,1000,0,0,0,1
0724281280,3000,300,3000,150,3
0724281150,3000,300,2000,10,2
0724281130,4000,1000,0,-1,2
0724281030,3000,700,8000,100,2
0724281050,2000,251,0,40,3
0724281120,2000,230,0,200,2
0724281190,6000,1000,8500,200,2
0724281180,4000,400,4000,1000,2
0724281090,4000,400,250000,25,2
0724281230,3000,210,0,60,4
0724283010,2500,600,0,0,3
0724283150,10000,5000,10000,200,3
0724283060,4500,500,7000,30,3
0724283070,4000,600,0,200,3
0724283120,1000,500,0,0,4
0724283270,2400,200,0,0,2
0724283050,2500,400,0,20,3
0724283250,4500,600,0,0,3
0724283160,1500,200,5000,60,3
0724283080,1000,300,0,50,4
0724283130,2000,105,1500,0,4
0724283220,1500,250,300,400,2
0724283100,5000,400,0,200,4
0724283310,4000,500,0,20,3
0724283040,2700,0,65000,0,3
0724283200,2000,300,2500,300,3
0724283330,2900,0,16320,100,3
0724283320,3000,1500,0,200,3
0724283300,1600,120,4000,0,4
0724283180,4000,1000,0,200,2
0724283030,2500,350,0,500,3
0724283210,2000,500,-1,500,3
0724283110,1500,100,2400,0,3
0724283260,1500,400,5000,30,3
0724283290,5000,400,5000,200,2
0724283020,4000,400,10000,500,3
0724282170,3500,1000,30000,70,2
0724282340,600,400,700,36,2
0724282260,4200,350,0,200,3
0724282230,989,200,0,-1,2
0724282010,80,125,2000,0,3
0724282200,5500,500,1375,460,2
0724282300,1600,215,200,35,2
0724282030,1750,100,0,0,3
0724282040,2000,250,3000,0,3
0724282320,2000,400,0,200,3
0724282080,2000,350,0,30,2
0724282120,2000,200,0,-1,3
0724282190,6000,500,2000,1000,3
0724282220,3000,350,1500,0,3
0724282060,5000,500,1000,100,3
0724282070,2000,500,5000,100,2
0724282180,1155,0,25000,0,3
0724282100,1000,100,0,50,2
0724282270,2000,100,-1,0,1
0724282290,3000,210,0,200,2
0724282310,1500,100,0,70,3
0724282090,1000,800,0,0,3
0753763010,3800,400,3000,150,2
0753763220,1300,200,1500,10,3
0753763390,1500,200,12000,200,2
0753763290,2500,500,500,0,3
0753763270,5000,500,0,350,2
0753763050,5000,1000,2500,300,3
0753763080,5000,1250,16000,250,3
0753763230,3335,420,30000,300,2
0753763100,600,500,2500,50,3
0753763130,10000,350,0,80,3
0753763110,5000,500,2500,200,3
0753763060,4000,350,8000,0,3
0753763310,3000,140,3600,120,2
0753763030,1000,200,3000,0,3
0753763170,1500,260,0,10,4
0753763300,2500,400,3000,0,3
0753763190,1200,43,0,0,2
0753763040,4000,500,7000,-1,3
0753763360,1400,200,50000,0,2
0753763350,3800,200,0,200,3
0753763160,4000,300,85000,0,3
0753763090,3000,300,2500,50,2
0753763210,3000,500,2000,300,3
0753763320,15000,700,-1,500,3
0753763420,4000,500,15000,600,3
0753763180,300,40,0,0,2
0753763140,4000,400,5000,80,3
0753761270,2500,450,5000,150,3
0753761140,1500,300,-1,500,2
0753761210,2000,500,0,1000,2
0753761220,1000,400,8000,200,2
0753761300,4000,300,800,200,2
0753761330,1000,300,6900,150,2
0753761100,4000,1000,1000,600,2
0753761360,1000,500,0,0,3
0753761380,999,999,-1,-1,3
0753761180,9000,260,15000,250,2
0753761030,2000,400,15000,200,1
0753761040,400,200,-1,300,3
0753761010,2000,200,0,600,3
0753761280,1000,100,20000,150,2
0753761370,1000,150,5000,1000,2
0753761390,1000,70,0,200,2
0753761080,600,200,1000,0,1
0753761200,4000,900,10000,240,2
0753761250,800,0,-1,0,1
0753761130,1000,100,2000,200,1
0753761230,200,70,0,0,3
0753761350,2000,200,2000,300,3
0753761070,600,100,200,0,2
0753761110,3000,200,80000,200,2
0753761340,600,300,2500,150,2
0753761160,6000,270,72000,50,2
0753761120,2000,250,10000,-1,1
0753761170,200,0,1000,3,2
0753761190,3000,700,3000,80,2
0753761320,1000,20,0,200,2
0753761150,3000,300,5500,320,2
0753761050,500,100,2000,500,2
0753761410,2000,260,1000,100,2
0753761060,1500,300,800,0,3
0753761290,2000,250,2000,-1,2
0753761020,4000,400,200,150,1
0753761400,2000,400,500,100,2
0753761260,3000,300,500,150,3
0753762340,2600,380,1550,150,2
0753762140,5000,150,21000,100,3
0753762010,2800,300,16000,0,2
0753762180,1500,150,0,100,2
0753762310,3500,500,5000,100,2
0753762040,3500,300,3000,300,2
0753762330,2000,250,0,100,3
0753762370,7000,1000,0,300,2
0753762170,1000,250,0,1000,2
0753762100,1000,40,650,0,2
0753762110,500,200,400,200,2
0753762190,2000,400,250,-1,2
0753762200,4000,700,2000,200,2
0753762390,500,0,0,300,2
0753762410,5000,200,0,100,2
0753762430,2000,200,2e+05,300,1
0753762090,3000,100,3000,50,3
0753762020,3000,100,1000,300,2
0753762030,800,500,500,0,2
0753762230,999,999,0,0,3
0753762260,400,40,300,0,3
0753762270,6000,2000,30000,2000,3
0753762050,2000,300,3500,300,2
0753762290,3000,200,0,0,4
0753762210,2000,60,0,220,2
0753762380,2200,0,0,200,3
0753762360,200,20,350,0,2
0753762400,5000,450,3500,500,1
0753762120,1000,70,450,60,1
0753762060,600,150,0,600,2
0753762250,1500,50,0,100,2
0753762300,2500,600,2400,300,2
0753762070,1500,200,2400,0,2
0753762280,1000,0,2000,200,1
0753762150,6000,300,3000,1000,3
0782331080,1500,350,15000,0,3
0782331160,1200,300,2000,0,1
0782331020,3000,500,800,42,1
0782331100,1500,500,500,0,3
0782331101,800,300,650,0,3
0782331040,2000,350,15000,500,1
0782331260,1800,50,2000,0,3
0782331240,10000,1500,10000,1000,2
0782331220,2500,300,10000,0,4
0782331270,3000,400,15000,300,2
0782331150,3000,100,9000,200,2
0782331180,1500,300,1000,0,4
0782331250,2000,500,0,200,3
0782331130,1000,200,-1,0,3
0782331060,1500,400,100,160,2
0782331170,100,20,0,0,2
0782331280,2200,95,2600,17,2
0782331010,3000,1000,5000,100,2
0782331070,2000,400,7000,200,2
0782331120,2000,300,0,200,2
0782331030,500,35,0,0,2
0782332030,2300,120,12300,520,3
0782332140,680,20,0,15,2
0782332180,1200,130,6200,0,2
0782332090,3000,600,2000,400,2
0782332170,500,100,3000,0,2
0782332280,3000,120,3000,0,3
0782332320,800,200,4000,200,2
0782332270,5000,200,0,500,2
0782332290,2000,400,0,50,2
0782332350,3000,800,2000,50,3
0782332100,3000,230,1000,200,2
0782332200,1310,50,7200,0,1
0782332260,2000,300,5000,100,1
0782332330,1000,600,2000,32,2
0782332110,3000,700,5000,200,2
0782332020,8000,350,2100,200,2
0782332230,5000,500,10000,200,2
0782332040,1500,150,6000,15,1
0782332300,15000,200,3200,50,3
0782332120,600,0,-1,10,1
0782332250,2500,200,1000,60,2
0782332160,2830,0,-1,-1,2
0782332010,1600,200,0,0,2
0782332210,250,50,200,0,3
0782332060,200,0,30,0,1
0782332150,500,100,100,0,3
0782332240,500,100,1000,100,3
0782333280,1600,400,2000,6,3
0782333320,3000,300,200,300,1
0782333020,3000,500,0,300,2
0782333130,4500,100,500,50,3
0782333100,5000,700,4500,500,2
0782333400,3000,400,15000,150,2
0782333230,2500,210,0,-1,2
0782333380,3000,300,0,300,3
0782333040,100,5,0,10,2
0782333390,2000,300,1000,200,3
0782333160,3500,300,0,500,2
0782333290,2000,500,10000,0,3
0782333180,2500,350,20,0,1
0782333110,635,60,400,2,2
0782333340,3000,0,0,0,1
0782333370,3000,2000,0,150,2
0782333200,2000,120,5000,-1,2
0782333030,4000,350,0,180,2
0782333210,500,0,0,-1,3
0782333080,1000,200,1000,300,2
0782333120,4000,700,0,-1,2
0782333070,1500,100,2000,-1,2
0782333060,2500,600,1000,200,2
0782333150,1200,210,-1,50,2
0782333330,3000,1000,10000,300,2
0782333310,2000,250,1008,0,1
0782333220,2500,600,300,200,2
0782333350,1800,300,1500,-1,2
0782333050,2500,100,600,100,2
0782333190,2000,350,1500,400,3
0782333170,1000,500,0,-1,3
0782333250,5000,0,10000,-1,2
0782333240,1000,0,3200,500,2
0782333270,1000,300,500,0,3
0782333140,1000,0,1000,0,4
0782333410,1,150,1000,500,2
0782333010,1300,300,200,100,3
0782333090,3000,1000,-1,-1,3
0755041070,5000,500,0,40,4
0755041080,1000,210,900,30,2
0755041210,2500,350,4000,100,3
0755041160,3000,500,1500,1200,3
0755041090,2000,300,10000,200,4
0755041050,1000,300,0,0,3
0755041010,4000,300,20000,80,2
0755041130,3000,400,500,200,2
0755041120,4000,500,5000,-1,3
0755041150,3500,500,3000,300,2
0755041110,4000,700,12000,400,2
0755041200,1500,300,600,100,3
0755041040,2500,250,2000,300,3
0755041060,2000,350,4000,60,3
0755041230,2000,400,5000,0,2
0755041270,1300,0,1000,0,2
0755041240,3000,500,0,224,3
0755041100,3500,0,0,0,1
0755041280,3500,700,0,0,3
0755041260,4000,350,2000,60,3
0755041180,2059,250,1500,300,3
0755041140,4000,150,17840,600,2
0755042120,5000,700,2000,600,2
0755042140,1500,150,100,200,3
0755042240,4000,400,0,0,3
0755042050,6000,700,8000,500,3
0755042160,8000,560,1800,500,2
0755042040,2500,600,2000,0,4
0755042090,2000,800,4000,0,2
0755042200,4000,280,5000,400,3
0755042180,2000,400,500,200,3
0755042250,3500,375,100,0,3
0755042060,3000,700,10000,0,3
0755042190,2000,300,1000,0,3
0755042010,5500,800,0,0,3
0755042101,4000,300,0,20,3
0755042170,5000,350,200,200,2
0755042230,3000,350,0,300,3
0755042020,5000,700,0,400,3
0755042070,1500,500,3680,13,3
0755042130,3500,400,0,100,3
0755042080,25000,500,27000,100,3
0755043140,2500,500,600,30,2
0755043120,1500,400,0,-1,4
0755043130,4500,400,8000,0,3
0755043070,3000,560,500,300,3
0755043080,3300,700,0,700,2
0755043020,2800,700,5000,300,2
0755043040,3000,700,0,25,4
0755043090,4500,700,3000,500,3
0755043180,6000,500,10000,200,2
0755043100,2400,400,2500,25,3
0755043030,3600,400,5000,0,3
0755043050,3000,600,2000,100,3
0755043170,3000,200,0,80,2
0746312140,500,100,2000,0,3
0746312060,1500,200,1000,150,2
0746312100,1000,300,3000,0,2
0746312120,3000,500,500,200,3
0746312050,250,0,0,55,3
0746312130,600,50,400,40,3
0746312180,150,1,400,-1,3
0746312080,1000,100,500,0,3
0746312190,200,300,0,0,3
0746312020,1200,30,10000,200,2
0746312110,1500,500,100,0,3
0746312040,200,15,1500,30,3
0746312210,1500,150,0,0,3
0746312170,300,200,2000,600,2
0746312010,100,245,-1,0,3
0746312090,2000,0,0,0,2
0746311160,3100,700,1000,350,2
0746311150,3500,400,3500,300,3
0746311090,2000,100,6000,200,3
0746311070,1300,400,13000,0,2
0746311280,3500,0,0,50,3
0746311130,1500,150,20000,4,3
0746311290,1500,90,-1,0,3
0746311260,300,30,10000,0,3
0746311010,200,0,0,0,4
0746311050,1500,300,500,0,2
0746311180,5000,450,0,200,3
0746311270,2000,300,200,-1,2
0746311120,4000,300,1000,0,2
0746311020,600,100,5000,200,2
0746311030,1500,400,0,20,3
0746311040,2000,500,36000,350,2
0746311240,300,100,0,0,2
0746311170,400,50,1000,-1,2
0746311200,1700,1200,6000,100,3
0746311190,550,140,1000,240,3
0746311230,500,140,2500,0,3
0746311110,600,150,-1,0,2
0746311220,108,50,5000,0,3
0746311250,1000,400,1500,50,3
0746313250,10,20,5150,100,2
0746313200,3500,20,0,0,3
0746313100,2000,100,10000,150,2
0746313050,600,25,100,60,1
0746313180,1000,500,0,0,3
0746313170,240,300,12000,0,2
0746313150,2000,500,15000,0,3
0746313210,200,15,800,0,3
0746313160,1000,0,1000,0,2
0746313220,1500,300,0,-1,2
0746313190,200,50,3000,60,3
0746313040,150,15,200,0,3
0746313020,500,75,0,0,2
0746313030,2500,500,3000,400,2
0746313140,1000,150,13000,300,3
0746313070,300,10,3200,0,4
0746313130,200,0,230,15,2
0746313230,2000,200,-1,200,3
0746313240,3000,700,10000,400,2
0746313260,1500,300,6000,1600,3
0746313110,100,5,0,-1,2
0746313120,4000,300,0,0,3
0749813210,2000,500,1000,0,2
0749813310,6000,1500,10000,500,2
0749813330,4000,400,14500,0,1
0749813440,3500,75,3000,0,1
0749813240,1000,200,-1,-1,2
0749813290,3000,200,1500,150,3
0749813180,1000,0,0,0,3
0749813340,700,40,240,0,3
0749813260,1500,50,5000,20,2
0749813040,3000,500,1800,30,2
0749813430,4000,500,0,15,3
0749813450,4000,650,2000,100,2
0749813420,1500,200,1000,100,3
0749813400,3000,700,-1,-1,1
0749813270,500,0,2000,0,3
0749813390,200,0,20000,0,3
0749813070,2000,100,6000,0,2
0749813320,300,420,-1,0,1
0749813050,1000,0,0,0,1
0749813160,500,50,0,0,2
0749813280,3000,0,500,100,3
0749813220,1200,100,200,200,2
0749813060,1500,350,15000,200,3
0749813360,2000,500,0,100,3
0749813110,2400,100,10000,80,1
0749813370,2000,50,10000,70,2
0749813010,300,70,16000,0,2
0749813250,3000,400,0,0,3
0749813090,200,1500,11000,0,2
0749813200,300,100,1000,0,1
0749813380,1000,700,500,0,3
0749813410,1350,175,4800,200,1
0749813020,2000,500,3000,400,2
0749813350,500,0,44000,70,2
0749813230,2000,250,0,45,2
0749813100,500,120,0,2000,1
0749813030,1000,500,28600,60,3
0749813140,1000,500,0,-1,3
0749813120,1000,300,0,300,1
0749813080,3000,500,50000,450,2
0749813150,1000,200,0,-1,1
0749813190,300,0,0,-1,3
0749813130,1000,50,0,300,2
0749812230,600,100,12000,200,1
0749812240,2000,200,1000,100,2
0749812180,600,100,0,0,2
0749812010,1500,80,0,-1,1
0749812320,3000,600,500,-1,2
0749812060,1200,200,1600,10,1
0749812140,500,500,2000,0,2
0749812270,2000,400,0,200,2
0749812200,400,100,500,100,2
0749812040,833,250,-1,-1,1
0749812290,2000,300,10000,300,3
0749812020,2000,600,0,400,2
0749812160,1000,140,-1,90,1
0749812220,500,400,0,50,2
0749812170,2000,500,1000,-1,2
0749812030,6500,750,3500,0,1
0749812260,2000,400,0,450,2
0749812150,400,100,-1,-1,3
0749812130,300,50,0,-1,3
0749812120,2000,200,0,200,2
0749812310,300,100,0,-1,3
0749812100,1500,150,2000,0,2
0749812090,500,0,0,0,1
0749812050,700,300,1300,0,2
0749812250,700,0,100,20,3
0749812300,2500,300,1000,800,1
0749812080,3000,100,10000,50,2
0749812190,2000,550,0,0,3
